Periodo;Codigo usuario;Factura;Estrato;Ciclo;COD Municipio;Estado;Consumo;Normalizado;Promedio;Dias_Facturados;ID_Mes;es_estacional
202301;15;27136919;13;2;601;A;16.0;16.364002905514205;13.0;30;22;0
202212;15;26919024;13;2;601;A;17.0;17.65439710994376;11.0;30;23;0
202211;15;26696169;13;2;601;A;15.0;15.362759972595207;11.0;30;24;0
202210;15;26477679;13;2;601;A;15.0;14.745755978749353;10.0;31;25;0
202209;15;26272999;13;2;601;A;12.0;11.992696441445608;12.0;31;26;0
202208;15;26044707;13;2;601;A;12.0;12.238293117995296;14.0;30;27;0
202207;15;25834696;13;2;601;A;10.0;10.880493110304634;14.0;29;28;0
202206;15;25616477;13;2;601;A;6.0;5.936642031521977;16.0;31;29;0
202205;15;25404640;13;2;601;A;14.0;14.457944478337415;17.0;30;30;0
202204;15;25197396;13;2;601;A;12.0;11.886398270329577;18.0;31;31;0
202203;15;24984764;13;2;601;A;24.0;23.831614013389018;16.0;31;32;0
202202;15;24778343;13;2;601;A;19.0;20.1322771045069;15.0;30;33;0
202201;15;24571301;13;2;601;A;16.0;16.554125073501144;15.0;30;34;0
202112;15;24366567;13;2;601;A;17.0;17.64357621204145;15.0;30;35;0
202111;15;24165717;13;2;601;A;21.0;20.287359362687233;14.0;32;36;0
202110;15;23961522;13;2;601;A;14.0;14.442391909140417;14.0;30;37;0
202109;15;23761542;13;2;601;A;14.0;15.453471464389787;14.0;28;38;0
202108;15;23565540;13;2;601;A;13.0;14.146572186283064;15.0;28;39;0
202107;15;23365412;13;2;601;A;18.0;18.74640822769273;15.0;30;40;0
202410;1;32011148;12;2;601;A;8.0;4.362469081107003;8.0;29;1;1
202409;1;31769673;12;2;601;A;8.0;3.9503780760834175;8.0;31;2;1
202408;1;31527800;12;2;601;A;9.0;4.6042838380873015;9.0;31;3;1
202407;1;31279774;12;2;601;A;8.0;4.198308788543107;10.0;30;4;1
202406;1;31044759;12;2;601;A;9.0;4.568988077887851;10.0;31;5;1
202405;1;30803584;12;2;601;A;8.0;4.092074217231963;10.0;30;6;1
202404;1;30566977;12;2;601;A;9.0;4.474527877199233;10.0;31;7;1
202403;1;30332642;12;2;601;A;10.0;5.185351512981917;11.0;30;8;1
202402;1;30096646;12;2;601;A;12.0;5.86126530443469;11.0;32;9;1
202401;1;29864400;12;2;601;A;13.0;6.759266218588382;11.0;30;10;1
202312;1;29631059;12;2;601;A;11.0;5.476141973508105;11.0;31;11;1
202311;1;29401330;12;2;601;A;10.0;5.210146711688362;12.0;30;12;1
202310;1;29169436;12;2;601;A;9.0;4.664130529829821;13.0;30;13;1
202309;1;28940057;12;2;601;A;13.0;6.4334954393038775;13.0;31;14;1
202308;1;28711401;12;2;601;A;12.0;6.278458653329478;13.0;30;15;1
202307;1;28490336;12;2;601;A;14.0;6.958390412663672;13.0;31;16;1
202306;1;28256412;12;2;601;A;14.0;6.959416621667084;12.0;31;17;1
202305;1;28031035;12;2;601;A;13.0;6.76965025894463;12.0;30;18;1
202304;1;27805537;12;2;601;A;17.0;8.60854264308178;11.0;30;19;1
202303;1;27582440;12;2;601;A;13.0;6.639733281449702;11.0;31;20;1
202302;1;27358673;12;2;601;A;13.0;6.725424054283854;12.0;30;21;1
202301;1;27136906;12;2;601;A;11.0;5.756297217026182;12.0;30;22;1
202212;1;26918955;12;2;601;A;8.0;4.130335865185847;12.0;30;23;1
202211;1;26696150;12;2;601;A;13.0;6.779819682696105;12.0;30;24;1
202210;1;26477623;12;2;601;A;14.0;7.01436995221192;12.0;31;25;1
202209;1;26272986;12;2;601;A;13.0;6.56239136068195;12.0;31;26;1
202208;1;26044663;12;2;601;A;16.0;8.324679085638502;12.0;30;27;1
202207;1;25834668;12;2;601;A;9.0;4.808067632542693;13.0;29;28;1
202206;1;25616413;12;2;601;A;13.0;6.63903610467604;15.0;31;29;1
202205;1;25404616;12;2;601;A;12.0;6.287049905054635;16.0;30;30;1
202204;1;25197367;12;2;601;A;11.0;5.610639125004323;16.0;31;31;1
202203;1;24984751;12;2;601;A;16.0;8.031307915791986;16.0;31;32;1
202202;1;24778285;12;2;601;A;15.0;7.883273476494734;16.0;30;33;1
202201;1;24571288;12;2;601;A;13.0;6.833861828623738;15.0;30;34;1
202112;1;24366532;12;2;601;A;27.0;13.636084100552559;13.0;30;35;1
202111;1;24165686;12;2;601;A;19.0;9.42040760634825;13.0;32;36;1
202110;1;23961509;12;2;601;A;13.0;6.88869952260053;15.0;30;37;1
202109;1;23761495;12;2;601;A;13.0;7.234716925904267;14.0;28;38;1
202108;1;23565496;12;2;601;A;14.0;7.655551523093048;14.0;28;39;1
202107;1;23365399;12;2;601;A;12.0;6.346126437404049;13.0;30;40;1
202410;2;32011149;13;2;601;A;13.0;7.062041084149348;10.0;29;1;1
202409;2;31769674;13;2;601;A;14.0;7.030831399250701;9.0;31;2;1
202408;2;31527801;13;2;601;A;10.0;4.960813835365611;10.0;31;3;1
202407;2;31279775;13;2;601;A;16.0;8.110640185890638;7.0;30;4;1
202406;2;31044760;13;2;601;A;13.0;6.409560668636036;6.0;31;5;1
202405;2;30803585;13;2;601;A;8.0;4.0731334964601675;5.0;30;6;1
202404;2;30566978;13;2;601;A;0.0;0.0;5.0;31;7;1
202403;2;30332644;13;2;601;A;11.0;5.647043933109315;4.0;30;8;1
202402;2;30096647;13;2;601;A;13.0;6.255063276035648;2.0;32;9;1
202401;2;29864402;13;2;601;A;2.0;1.0409114983130583;3.0;30;10;1
202312;2;29631060;13;2;601;A;2.0;1.0131919930011768;3.0;31;11;1
202311;2;29401335;13;2;601;A;2.0;1.0568903848909763;4.0;30;12;1
202310;2;29169437;13;2;601;A;2.0;1.04159829708438;6.0;30;13;1
202309;2;28940058;13;2;601;A;4.0;2.050977733368849;10.0;31;14;1
202308;2;28711402;13;2;601;A;2.0;1.0412860296695552;14.0;30;15;1
202307;2;28490337;13;2;601;A;4.0;2.0305086137429877;18.0;31;16;1
202306;2;28256413;13;2;601;A;4.0;1.992861693935009;21.0;31;17;1
202305;2;28031036;13;2;601;A;8.0;4.229546530970692;24.0;30;18;1
202304;2;27805538;13;2;601;A;16.0;8.390018825306237;26.0;30;19;1
202303;2;27582442;13;2;601;A;29.0;14.352358227306778;26.0;31;20;1
202302;2;27358675;13;2;601;A;26.0;13.185715161309687;26.0;30;21;1
202301;2;27136907;13;2;601;A;27.0;14.215966828489401;26.0;30;22;1
202212;2;26918960;13;2;601;A;27.0;14.242217567672283;25.0;30;23;1
202211;2;26696151;13;2;601;A;26.0;13.212292228666477;25.0;30;24;1
202210;2;26477626;13;2;601;A;29.0;14.680419556499444;24.0;31;25;1
202209;2;26272987;13;2;601;A;27.0;13.698023777597314;25.0;31;26;1
202208;2;26044665;13;2;601;A;26.0;13.262462964466897;26.0;30;27;1
202207;2;25834670;13;2;601;A;27.0;14.310568106290784;27.0;29;28;1
202206;2;25616416;13;2;601;A;25.0;12.440516314130214;28.0;31;29;1
202205;2;25404617;13;2;601;A;24.0;12.21261414102663;29.0;30;30;1
202204;2;25197369;13;2;601;A;25.0;12.65289858942304;28.0;31;31;1
202203;2;24984752;13;2;601;A;30.0;14.846742500771537;27.0;31;32;1
202202;2;24778289;13;2;601;A;33.0;17.00707417708246;25.0;30;33;1
202201;2;24571289;13;2;601;A;32.0;16.415916938341066;22.0;30;34;1
202112;2;24366534;13;2;601;A;33.0;16.857160332395498;20.0;30;35;1
202111;2;24165688;13;2;601;A;27.0;13.361828439385716;19.0;32;36;1
202110;2;23961510;13;2;601;A;24.0;12.479113439382058;18.0;30;37;1
202109;2;23761498;13;2;601;A;24.0;13.412496667221458;17.0;28;38;1
202108;2;23565499;13;2;601;A;15.0;8.198170886547501;18.0;28;39;1
202107;2;23365400;13;2;601;A;17.0;8.99385945469449;19.0;30;40;1
202410;10;32011156;13;2;601;A;10.0;5.27068410139462;10.0;29;1;0
202409;10;31769681;13;2;601;A;6.0;3.0591233765473365;11.0;31;2;0
202408;10;31527808;13;2;601;A;12.0;6.130205497643507;11.0;31;3;0
202407;10;31279782;13;2;601;A;13.0;6.763294347888676;10.0;30;4;0
202406;10;31044767;13;2;601;A;11.0;5.400652990473339;11.0;31;5;0
202405;10;30803592;13;2;601;A;10.0;5.070536145300332;11.0;30;6;0
202404;10;30566985;13;2;601;A;12.0;6.0835031790234915;11.0;31;7;0
202403;10;30332660;13;2;601;A;11.0;5.7645583667298474;11.0;30;8;0
202402;10;30096661;13;2;601;A;11.0;5.301134433681158;11.0;32;9;0
202401;10;29864418;13;2;601;A;11.0;5.65957900552943;12.0;30;10;0
202312;10;29631067;13;2;601;A;13.0;6.361901449434737;12.0;31;11;0
202311;10;29401383;13;2;601;A;13.0;6.613268073612347;12.0;30;12;0
202310;10;29169444;13;2;601;A;13.0;6.8855566751931105;12.0;30;13;0
202309;10;28940065;13;2;601;A;11.0;5.569077878853073;12.0;31;14;0
202308;10;28711409;13;2;601;A;11.0;5.776269859897579;12.0;30;15;0
202307;10;28490344;13;2;601;A;13.0;6.456865453055419;12.0;31;16;0
202306;10;28256420;13;2;601;A;13.0;6.39978463031344;11.0;31;17;0
202305;10;28031050;13;2;601;A;12.0;6.163792856413936;11.0;30;18;0
202304;10;27805545;13;2;601;A;13.0;6.867737101394314;11.0;30;19;0
202303;10;27582456;13;2;601;A;13.0;6.436220061228414;11.0;31;20;0
202302;10;27358687;13;2;601;A;11.0;5.78395742285075;11.0;30;21;0
202301;10;27136914;13;2;601;A;11.0;5.60562240712418;11.0;30;22;0
202212;10;26919001;13;2;601;A;11.0;5.793214848876412;11.0;30;23;0
202211;10;26696164;13;2;601;A;12.0;6.201601649990071;11.0;30;24;0
202210;10;26477664;13;2;601;A;12.0;6.039584090990842;11.0;31;25;0
202209;10;26272994;13;2;601;A;13.0;6.46772470320307;10.0;31;26;0
202208;10;26044697;13;2;601;A;11.0;5.824545312864998;10.0;30;27;0
202207;10;25834686;13;2;601;A;13.0;7.037625312834228;9.0;29;28;0
202206;10;25616462;13;2;601;A;10.0;5.044966040354486;9.0;31;29;0
202205;10;25404630;13;2;601;A;11.0;5.61676359010342;8.0;30;30;0
202204;10;25197386;13;2;601;A;11.0;5.511712053699308;7.0;31;31;0
202203;10;24984759;13;2;601;A;9.0;4.615860970104013;8.0;31;32;0
202202;10;24778323;13;2;601;A;10.0;5.09500755003842;8.0;30;33;0
202201;10;24571296;13;2;601;A;8.0;4.145724225762894;9.0;30;34;0
202112;10;24366552;13;2;601;A;9.0;4.729945170844156;8.0;30;35;0
202111;10;24165709;13;2;601;A;6.0;2.949053671954501;9.0;32;36;0
202110;10;23961517;13;2;601;A;5.0;2.5657912942725187;10.0;30;37;0
202109;10;23761525;13;2;601;A;11.0;5.979911355135679;10.0;28;38;0
202108;10;23565525;13;2;601;A;13.0;7.22601955785824;10.0;28;39;0
202107;10;23365407;13;2;601;A;10.0;5.282603330070163;10.0;30;40;0
202410;11;32011157;13;2;601;A;15.0;8.101650988930482;13.0;29;1;0
202409;11;31769682;13;2;601;A;16.0;8.166059664507317;13.0;31;2;0
202408;11;31527809;13;2;601;A;16.0;8.00210826478127;13.0;31;3;0
202407;11;31279783;13;2;601;A;12.0;6.164598596265295;13.0;30;4;0
202406;11;31044768;13;2;601;A;13.0;6.564206632379824;13.0;31;5;0
202405;11;30803593;13;2;601;A;11.0;5.726606930479814;14.0;30;6;0
202404;11;30566986;13;2;601;A;14.0;6.9815566208515865;14.0;31;7;0
202403;11;30332662;13;2;601;A;16.0;8.376814664537838;14.0;30;8;0
202402;11;30096663;13;2;601;A;16.0;7.742914133502252;14.0;32;9;0
202401;11;29864420;13;2;601;A;11.0;5.798734264123672;14.0;30;10;0
202312;11;29631068;13;2;601;A;14.0;6.993176453223476;14.0;31;11;0
202311;11;29401388;13;2;601;A;15.0;7.9441744219949175;14.0;30;12;0
202310;11;29169445;13;2;601;A;15.0;7.662416396507765;13.0;30;13;0
202309;11;28940066;13;2;601;A;19.0;9.70345377524038;11.0;31;14;0
202308;11;28711410;13;2;601;A;16.0;8.388988304573658;11.0;30;15;0
202307;11;28490345;13;2;601;A;12.0;5.956883838338476;11.0;31;16;0
202306;11;28256421;13;2;601;A;14.0;7.075014430244852;10.0;31;17;0
202305;11;28031052;13;2;601;A;14.0;7.167423273475025;10.0;30;18;0
202304;11;27805546;13;2;601;A;7.0;3.682950942046304;10.0;30;19;0
202303;11;27582458;13;2;601;A;8.0;4.007436892145157;10.0;31;20;0
202302;11;27358689;13;2;601;A;12.0;6.246047753258077;9.0;30;21;0
202301;11;27136915;13;2;601;A;12.0;6.240566388645607;8.0;30;22;0
202212;11;26919005;13;2;601;A;11.0;5.57649545647646;8.0;30;23;0
202211;11;26696165;13;2;601;A;13.0;6.823993114819555;8.0;30;24;0
202210;11;26477667;13;2;601;A;9.0;4.531195990491566;9.0;31;25;0
202209;11;26272995;13;2;601;A;6.0;2.962006915953421;10.0;31;26;0
202208;11;26044699;13;2;601;A;3.0;1.5759923266280904;12.0;30;27;0
202207;11;25834688;13;2;601;A;10.0;5.274908264858609;11.0;29;28;0
202206;11;25616465;13;2;601;A;12.0;5.990981096322278;11.0;31;29;0
202205;11;25404632;13;2;601;A;13.0;6.805972750646594;9.0;30;30;0
202204;11;25197388;13;2;601;A;13.0;6.387911519109739;8.0;31;31;0
202203;11;24984760;13;2;601;A;14.0;6.988724079187357;7.0;31;32;0
202202;11;24778327;13;2;601;A;12.0;6.116059822928987;6.0;30;33;0
202201;11;24571297;13;2;601;A;6.0;3.0738009314053314;6.0;30;34;0
202112;11;24366555;13;2;601;A;9.0;4.732673600352579;6.0;30;35;0
202111;11;24165711;13;2;601;A;5.0;2.4282795117724505;7.0;32;36;0
202110;11;23961518;13;2;601;A;4.0;2.0969916479695097;8.0;30;37;0
202109;11;23761528;13;2;601;A;6.0;3.2545793243908734;8.0;28;38;0
202108;11;23565528;13;2;601;A;7.0;3.9246825328223243;8.0;28;39;0
202107;11;23365408;13;2;601;A;9.0;4.581810423044255;8.0;30;40;0
202410;12;32011158;13;2;601;A;10.0;5.333338626460506;11.0;29;1;0
202409;12;31769683;13;2;601;A;11.0;5.573654577620326;9.0;31;2;0
202408;12;31527810;13;2;601;A;12.0;6.072753627568089;7.0;31;3;0
202407;12;31279784;13;2;601;A;12.0;6.347542125248273;6.0;30;4;0
202406;12;31044769;13;2;601;A;15.0;7.62825825344496;3.0;31;5;0
202405;12;30803594;13;2;601;A;10.0;5.166421316473027;2.0;30;6;0
202404;12;30566987;13;2;601;A;10.0;4.92294778083873;1.0;31;7;0
202403;12;30332664;13;2;601;A;0.0;0.0;5.0;30;8;0
202402;12;30096665;13;2;601;A;0.0;0.0;9.0;32;9;0
202401;12;29864422;13;2;601;A;0.0;0.0;12.0;30;10;0
202312;12;29631069;13;2;601;A;0.0;0.0;13.0;31;11;0
202311;12;29401392;13;2;601;A;0.0;0.0;14.0;30;12;0
202310;12;29169446;13;2;601;A;4.0;2.112702317657627;15.0;30;13;0
202309;12;28940067;13;2;601;A;29.0;14.433642412459271;12.0;31;14;0
202308;12;28711411;13;2;601;A;25.0;13.068056206994534;11.0;30;15;0
202307;12;28490346;13;2;601;A;15.0;7.543221225764664;10.0;31;16;0
202306;12;28256422;13;2;601;A;8.0;3.9625832538308545;11.0;31;17;0
202305;12;28031054;13;2;601;A;8.0;4.218380369575474;11.0;30;18;0
202304;12;27805547;13;2;601;A;9.0;4.5858721999177625;10.0;30;19;0
202303;12;27582460;13;2;601;A;11.0;5.620384848319527;8.0;31;20;0
202302;12;27358691;13;2;601;A;15.0;7.662102906670963;6.0;30;21;0
202301;12;27136916;13;2;601;A;13.0;6.782146973091683;5.0;30;22;0
202212;12;26919010;13;2;601;A;13.0;6.567729044997098;5.0;30;23;0
202211;12;26696166;13;2;601;A;8.0;4.176231326793209;6.0;30;24;0
202210;12;26477670;13;2;601;A;1.0;0.5081013329887154;7.0;31;25;0
202209;12;26272996;13;2;601;A;0.0;0.0;9.0;31;26;0
202208;12;26044701;13;2;601;A;0.0;0.0;10.0;30;27;0
202207;12;25834690;13;2;601;A;10.0;5.437886609862123;10.0;29;28;0
202206;12;25616468;13;2;601;A;15.0;7.386725303519764;10.0;31;29;0
202205;12;25404634;13;2;601;A;10.0;5.074938897161051;9.0;30;30;0
202204;12;25197390;13;2;601;A;11.0;5.401448394817096;9.0;31;31;0
202203;12;24984761;13;2;601;A;8.0;3.940952110752383;9.0;31;32;0
202202;12;24778331;13;2;601;A;10.0;5.210551261975543;9.0;30;33;0
202201;12;24571298;13;2;601;A;11.0;5.784531392313997;8.0;30;34;0
202112;12;24366558;13;2;601;A;10.0;5.280062666336322;8.0;30;35;0
202111;12;24165713;13;2;601;A;9.0;4.299992043821617;8.0;32;36;0
202110;12;23961519;13;2;601;A;10.0;5.165486301367647;9.0;30;37;0
202109;12;23761531;13;2;601;A;7.0;3.8999435023085343;9.0;28;38;0
202108;12;23565531;13;2;601;A;8.0;4.342502073497847;9.0;28;39;0
202107;12;23365409;13;2;601;A;7.0;3.544702982037419;10.0;30;40;0
202410;13;32011159;13;2;601;A;4.0;2.1882803182644057;5.0;29;1;0
202409;13;31769684;13;2;601;A;2.0;1.0254585805512209;6.0;31;2;0
202408;13;31527811;13;2;601;A;3.0;1.469671266141318;7.0;31;3;0
202407;13;31279785;13;2;601;A;5.0;2.6098491065094898;7.0;30;4;0
202406;13;31044770;13;2;601;A;8.0;4.034883260666154;7.0;31;5;0
202405;13;30803595;13;2;601;A;10.0;5.133519331272909;6.0;30;6;0
202404;13;30566988;13;2;601;A;6.0;2.9869902346348436;5.0;31;7;0
202403;13;30332666;13;2;601;A;6.0;3.121124122980335;5.0;30;8;0
202402;13;30096667;13;2;601;A;8.0;3.9543860783355225;5.0;32;9;0
202401;13;29864424;13;2;601;A;7.0;3.547613832135187;5.0;30;10;0
202312;13;29631070;13;2;601;A;8.0;3.9778217071340976;4.0;31;11;0
202311;13;29401397;13;2;601;A;3.0;1.5382855993030082;5.0;30;12;0
202310;13;29169447;13;2;601;A;0.0;0.0;6.0;30;13;0
202309;13;28940068;13;2;601;A;4.0;2.0445267623472834;7.0;31;14;0
202308;13;28711412;13;2;601;A;7.0;3.686512339609439;7.0;30;15;0
202307;13;28490347;13;2;601;A;7.0;3.584259422261346;8.0;31;16;0
202306;13;28256423;13;2;601;A;7.0;3.4551394789604166;9.0;31;17;0
202305;13;28031056;13;2;601;A;5.0;2.6156141962083472;9.0;30;18;0
202304;13;27805548;13;2;601;A;9.0;4.718283740977161;9.0;30;19;0
202303;13;27582462;13;2;601;A;9.0;4.4620904936185015;9.0;31;20;0
202302;13;27358693;13;2;601;A;9.0;4.721719212209317;9.0;30;21;0
202301;13;27136917;13;2;601;A;11.0;5.733841634240439;9.0;30;22;0
202212;13;26919015;13;2;601;A;11.0;5.798694089273024;9.0;30;23;0
202211;13;26696167;13;2;601;A;9.0;4.583086027839267;9.0;30;24;0
202210;13;26477673;13;2;601;A;9.0;4.492677727592396;10.0;31;25;0
202209;13;26272997;13;2;601;A;8.0;4.080408081030768;10.0;31;26;0
202208;13;26044703;13;2;601;A;9.0;4.7213878698054;10.0;30;27;0
202207;13;25834692;13;2;601;A;9.0;4.807329065925529;10.0;29;28;0
202206;13;25616471;13;2;601;A;12.0;5.96318732887065;9.0;31;29;0
202205;13;25404636;13;2;601;A;10.0;5.119572112257921;9.0;30;30;0
202204;13;25197392;13;2;601;A;12.0;5.874111618487188;9.0;31;31;0
202203;13;24984762;13;2;601;A;9.0;4.569608020462349;9.0;31;32;0
202202;13;24778335;13;2;601;A;8.0;4.146138742028642;9.0;30;33;0
202201;13;24571299;13;2;601;A;9.0;4.758863071035833;9.0;30;34;0
202112;13;24366561;13;2;601;A;8.0;4.047271882467449;9.0;30;35;0
202111;13;24165714;13;2;601;A;10.0;4.799171252505132;10.0;32;36;0
202110;13;23961520;13;2;601;A;11.0;5.668176665156858;10.0;30;37;0
202109;13;23761534;13;2;601;A;12.0;6.803209547428156;9.0;28;38;0
202108;13;23565534;13;2;601;A;9.0;4.973387421332498;9.0;28;39;0
202107;13;23365410;13;2;601;A;8.0;4.151659385119973;8.0;30;40;0
202410;14;32011160;13;2;601;A;6.0;3.235015168509828;6.0;29;1;0
202409;14;31769685;13;2;601;A;2.0;0.9799566626642683;6.0;31;2;0
202408;14;31527812;13;2;601;A;8.0;4.018309870198744;5.0;31;3;0
202407;14;31279786;13;2;601;A;9.0;4.605116349217931;4.0;30;4;0
202406;14;31044771;13;2;601;A;5.0;2.5381410993697098;5.0;31;5;0
202405;14;30803596;13;2;601;A;8.0;4.131422275801979;4.0;30;6;0
202404;14;30566989;13;2;601;A;4.0;2.036813532970416;4.0;31;7;0
202403;14;30332668;13;2;601;A;6.0;3.060962278656158;3.0;30;8;0
202402;14;30096669;13;2;601;A;0.0;0.0;4.0;32;9;0
202401;14;29864426;13;2;601;A;4.0;2.0803432716210977;5.0;30;10;0
202312;14;29631071;13;2;601;A;7.0;3.4718446283528293;4.0;31;11;0
202311;14;29401402;13;2;601;A;4.0;2.1031009953604825;4.0;30;12;0
202310;14;29169448;13;2;601;A;6.0;3.100821227583783;4.0;30;13;0
202309;14;28940069;13;2;601;A;0.0;0.0;5.0;31;14;0
202308;14;28711413;13;2;601;A;7.0;3.598127629864539;5.0;30;15;0
202307;14;28490348;13;2;601;A;6.0;2.9806577509584073;5.0;31;16;0
202306;14;28256424;13;2;601;A;3.0;1.5350637309549033;5.0;31;17;0
202305;14;28031058;13;2;601;A;6.0;3.1537106666044483;4.0;30;18;0
202304;14;27805549;13;2;601;A;6.0;3.1266488894377016;3.0;30;19;0
202303;14;27582463;13;2;601;A;3.0;1.533184820136448;3.0;31;20;0
202302;14;27358695;13;2;601;A;8.0;4.202966655102106;3.0;30;21;0
202301;14;27136918;13;2;601;A;4.0;2.0244724638293765;3.0;30;22;0
202212;14;26919020;13;2;601;A;2.0;1.0406289049976007;3.0;30;23;0
202211;14;26696168;13;2;601;A;2.0;1.0249017298414593;3.0;30;24;0
202210;14;26477676;13;2;601;A;2.0;1.0228990130938644;4.0;31;25;0
202209;14;26272998;13;2;601;A;3.0;1.5258153459553585;4.0;31;26;0
202208;14;26044705;13;2;601;A;5.0;2.6471037497844065;5.0;30;27;0
202207;14;25834694;13;2;601;A;3.0;1.6438220565621577;5.0;29;28;0
202206;14;25616474;13;2;601;A;3.0;1.482981301792949;5.0;31;29;0
202205;14;25404638;13;2;601;A;5.0;2.580499138023401;4.0;30;30;0
202204;14;25197394;13;2;601;A;4.0;2.011403707848291;4.0;31;31;0
202203;14;24984763;13;2;601;A;8.0;3.9839967550880906;4.0;31;32;0
202202;14;24778339;13;2;601;A;8.0;4.065035624857175;3.0;30;33;0
202201;14;24571300;13;2;601;A;2.0;1.044987813142928;3.0;30;34;0
202112;14;24366564;13;2;601;A;2.0;1.0457832309550372;4.0;30;35;0
202111;14;24165715;13;2;601;A;3.0;1.47514514249149;4.0;32;36;0
202110;14;23961521;13;2;601;A;3.0;1.5318940413104147;4.0;30;37;0
202109;14;23761538;13;2;601;A;5.0;2.7242452354847146;4.0;28;38;0
202108;14;23565537;13;2;601;A;4.0;2.1982792224704184;5.0;28;39;0
202107;14;23365411;13;2;601;A;4.0;2.053929047232416;6.0;30;40;0
202410;15;32011161;13;2;601;A;29.0;15.273700983363295;25.0;29;1;0
202409;15;31769686;13;2;601;A;31.0;15.448824877100725;23.0;31;2;0
202408;15;31527813;13;2;601;A;31.0;15.888010983468783;22.0;31;3;0
202407;15;31279787;13;2;601;A;25.0;13.205196143413291;21.0;30;4;0
202406;15;31044772;13;2;601;A;24.0;12.206217560690623;20.0;31;5;0
202405;15;30803597;13;2;601;A;23.0;11.745909057644656;19.0;30;6;0
202404;15;30566990;13;2;601;A;22.0;10.765763567967054;17.0;31;7;0
202403;15;30332670;13;2;601;A;18.0;9.346522192325914;15.0;30;8;0
202402;15;30096671;13;2;601;A;28.0;13.429809165004087;12.0;32;9;0
202401;15;29864428;13;2;601;A;20.0;10.367625923796894;11.0;30;10;0
202312;15;29631072;13;2;601;A;17.0;8.480837495798891;10.0;31;11;0
202311;15;29401407;13;2;601;A;16.0;8.235116608561645;9.0;30;12;0
202310;15;29169449;13;2;601;A;7.0;3.676455552985681;8.0;30;13;0
202309;15;28940070;13;2;601;A;9.0;4.524516445633347;8.0;31;14;0
202308;15;28711414;13;2;601;A;9.0;4.600427493537478;11.0;30;15;0
202307;15;28490349;13;2;601;A;11.0;5.56341980186594;11.0;31;16;0
202306;15;28256425;13;2;601;A;12.0;6.033100597038064;12.0;31;17;0
202305;15;28031060;13;2;601;A;7.0;3.5654404296514035;13.0;30;18;0
202304;15;27805550;13;2;601;A;3.0;1.538951599659388;15.0;30;19;0
202303;15;27582464;13;2;601;A;10.0;4.956061081766012;16.0;31;20;0
202302;15;27358697;13;2;601;A;23.0;11.65135977469656;14.0;30;21;0
202301;15;27136919;13;2;601;A;16.0;8.182001452757103;13.0;30;22;0
202212;15;26919024;13;2;601;A;17.0;8.82719855497188;11.0;30;23;0
202211;15;26696169;13;2;601;A;15.0;7.681379986297603;11.0;30;24;0
202210;15;26477679;13;2;601;A;15.0;7.372877989374676;10.0;31;25;0
202209;15;26272999;13;2;601;A;12.0;5.996348220722804;12.0;31;26;0
202208;15;26044707;13;2;601;A;12.0;6.119146558997648;14.0;30;27;0
202207;15;25834696;13;2;601;A;10.0;5.440246555152317;14.0;29;28;0
202206;15;25616477;13;2;601;A;6.0;2.9683210157609885;16.0;31;29;0
202205;15;25404640;13;2;601;A;14.0;7.228972239168708;17.0;30;30;0
202204;15;25197396;13;2;601;A;12.0;5.943199135164789;18.0;31;31;0
202203;15;24984764;13;2;601;A;24.0;11.915807006694509;16.0;31;32;0
202202;15;24778343;13;2;601;A;19.0;10.06613855225345;15.0;30;33;0
202201;15;24571301;13;2;601;A;16.0;8.277062536750572;15.0;30;34;0
202112;15;24366567;13;2;601;A;17.0;8.821788106020724;15.0;30;35;0
202111;15;24165717;13;2;601;A;21.0;10.143679681343617;14.0;32;36;0
202110;15;23961522;13;2;601;A;14.0;7.2211959545702085;14.0;30;37;0
202109;15;23761542;13;2;601;A;14.0;7.726735732194894;14.0;28;38;0
202108;15;23565540;13;2;601;A;13.0;7.073286093141532;15.0;28;39;0
202107;15;23365412;13;2;601;A;18.0;9.373204113846365;15.0;30;40;0
202410;1;32011148;12;2;601;A;8.0;13.087407243321008;8.0;29;1;1
